"Country","ISO3","Specie","Breed/Most common name","Year","Population min","Population max","Trend","Population figured based on","Breeding male","Breeding female","Females registered in herdbooks","Females bred pure","Herds","Herds size (avg)","AI used","Male in AI","In situ conservation programmes in place","Reliability","Last update","Geographical classification"
"Czechia","CZE","Pig","Hampshire","1995","2000","2300","","","38","280","272","52","5","","yes","","","unknown","29 Jun 2012","International"
"Czechia","CZE","Pig","Hampshire","2013","30","50","","","4","25","25","","","","","4","","","30 Apr 2014","International"
"Czechia","CZE","Pig","Hampshire","2015","0","0","","","","","","","","","","","","","16 Feb 2016","International"
"Czechia","CZE","Pig","Pietrain","1993","2500","3000","stable","","37","250","","28","","","yes","","","unknown","29 Jun 2012","International"
"Czechia","CZE","Pig","Pietrain","2011","800","1000","","census at breed level","22","","74","","","","yes","20","no","reliable","29 Jun 2012","International"
"Czechia","CZE","Pig","Pietrain","2013","800","1000","decreasing","census at breed level","50","60","55","","3","","yes","14","no","very reliable","16 Feb 2016","International"
"Czechia","CZE","Pig","Pietrain","2015","500","600","decreasing","survey at breed level","19","60","47","65","","","yes","17","no","very reliable","16 Feb 2016","International"
"Czechia","CZE","Pig","Pietrain","2017","500","600","stable","survey at breed level","28","65","64","54","4","9","yes","46","no","very reliable","23 Feb 2018","International"
"Czechia","CZE","Pig","Pietrain","2018","600","700","stable","census at breed level","40","94","64","58","5","80","yes","35","no","reliable","24 Jan 2019","International"
"Czechia","CZE","Pig","Pietrain","2020","600","700","stable","census at breed level","77","109","","","","","yes","77","no","reliable","25/1/2024","International"
"Czechia","CZE","Pig","Presticke cernostrakate","1994","9000","10000","decreasing","","83","1600","1100","100","","","yes","","yes","unknown","29 Jun 2012","Local"
"Czechia","CZE","Pig","Presticke cernostrakate","1997","18000","20000","increasing","","110","2000","1870","45","","","yes","10","yes","reliable","29 Jun 2012","Local"
"Czechia","CZE","Pig","Presticke cernostrakate","2003","3000","3500","decreasing","","40","350","","35","","","yes","","yes","unknown","29 Jun 2012","Local"
"Czechia","CZE","Pig","Presticke cernostrakate","2011","1800","2000","decreasing","survey at breed level","34","200","120","75","8","20","yes","10","yes","very reliable","24 Jan 2019","Local"
"Czechia","CZE","Pig","Presticke cernostrakate","2013","2000","2300","increasing","survey at breed level","42","350","158","75","12","20","yes","10","yes","very reliable","24 Jan 2019","Local"
"Czechia","CZE","Pig","Presticke cernostrakate","2014","2500","2700","increasing","survey at breed level","73","500","120","75","20","30","yes","12","yes","very reliable","24 Jan 2019","Local"
"Czechia","CZE","Pig","Presticke cernostrakate","2015","2800","3000","increasing","census at breed level","79","600","490","70","24","","yes","10","yes","very reliable","24 Jan 2019","Local"
"Czechia","CZE","Pig","Presticke cernostrakate","2017","2500","2800","decreasing","census at breed level","63","482","406","82","22","45","yes","9","yes","very reliable","24 Jan 2019","Local"
"Czechia","CZE","Pig","Presticke cernostrakate","2018","2500","2600","stable","census at breed level","82","500","462","82","20","32","yes","15","yes","reliable","24 Jan 2019","Local"
"Czechia","CZE","Pig","Presticke cernostrakate","2022","700","900","decreasing","census at breed level","74","394","436","","26","","yes","33","yes","reliable","25/1/2024","Local"
"Germany","DEU","Pig","Angler Sattelschwein","1997","40","40","","census at breed level","5","35","35","","","","","","","","28 Apr 2016","Local"
"Germany","DEU","Pig","Angler Sattelschwein","1998","86","86","","census at breed level","8","78","78","","","","","","","","28 Apr 2016","Local"
"Germany","DEU","Pig","Angler Sattelschwein","1999","103","103","","census at breed level","11","92","92","","","","","","","","28 Apr 2016","Local"
"Germany","DEU","Pig","Angler Sattelschwein","2000","100","100","","census at breed level","13","87","87","","","","","","","","28 Apr 2016","Local"
"Germany","DEU","Pig","Angler Sattelschwein","2001","99","99","","census at breed level","13","86","86","","","","","","","","28 Apr 2016","Local"
"Germany","DEU","Pig","Angler Sattelschwein","2002","100","100","","census at breed level","15","85","85","","","","","","","","28 Apr 2016","Local"
"Germany","DEU","Pig","Berkshire","2018","19","19","","census at breed level","4","15","15","","","","","","","","31 Jan 2020","International"
"Germany","DEU","Pig","Berkshire","2019","22","22","","census at breed level","5","17","17","","","","","","","","1-Feb-2021","International"
"Germany","DEU","Pig","Berkshire","2020","26","26","","census at breed level","5","21","21","","","","","","","","28-Jan-2022","International"
"Germany","DEU","Pig","Berkshire","2021","35","35","","census at breed level","8","27","27","","","","","","","","1/2/2023","International"
"Germany","DEU","Pig","Berkshire","2022","33","33","","census at breed level","7","26","26","","","","","","","","31/1/2024","International"
"Germany","DEU","Pig","Bunte Bentheimer","1997","82","82","","census at breed level","22","60","60","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","1998","55","55","","census at breed level","17","38","38","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","1999","65","65","","census at breed level","18","47","47","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2000","51","51","","census at breed level","10","41","41","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2001","74","74","","census at breed level","19","55","55","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2002","92","92","","census at breed level","23","69","69","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2003","119","119","","census at breed level","24","95","95","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2004","119","119","","census at breed level","24","95","95","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2005","228","228","","census at breed level","53","175","175","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2006","269","269","","census at breed level","62","207","207","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2007","291","291","","census at breed level","72","219","219","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2008","295","295","","census at breed level","56","239","239","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2009","314","314","","census at breed level","66","248","248","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2010","315","315","","census at breed level","66","249","249","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2011","292","292","","census at breed level","54","238","238","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2012","320","320","","census at breed level","63","257","257","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2013","457","457","","census at breed level","84","373","373","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2014","438","438","","census at breed level","88","350","350","","","","","","","","28 Apr 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2015","520","520","","","96","424","424","","","","","","","","13 Oct 2016","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2016","587","587","","census at breed level","100","487","487","","","","","","","","21 Jul 2017","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2017","739","739","","census at breed level","129","610","610","","","","","","","","1 Feb 2019","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2018","680","680","","census at breed level","130","550","550","","","","","","","","31 Jan 2020","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2019","671","671","","census at breed level","129","542","542","","","","","","","","1-Feb-2021","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2020","665","665","","census at breed level","134","531","531","","","","","","","","28-Jan-2022","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2021","734","734","","census at breed level","162","572","572","","","","","","","","1/2/2023","Regional"
"Germany","DEU","Pig","Bunte Bentheimer","2022","654","654","","census at breed level","139","515","515","","","","","","","","31/1/2024","Regional"
"Germany","DEU","Pig","Deutsche Landrasse","1997","33891","33891","","census at breed level","1013","32878","32878","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","1998","36758","36758","","census at breed level","934","35824","35824","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","1999","38033","38033","","census at breed level","911","37122","37122","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2000","37387","37387","","census at breed level","808","36579","36579","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2001","36621","36621","","census at breed level","778","35843","35843","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2002","35423","35423","","census at breed level","685","34738","34738","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2003","35585","35585","","census at breed level","715","34870","34870","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2004","30253","30253","","census at breed level","590","29663","29663","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2005","29036","29036","","census at breed level","526","28510","28510","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2006","28068","28068","","census at breed level","495","27573","27573","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2007","22181","22181","","census at breed level","379","21802","21802","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2008","18268","18268","","census at breed level","276","17992","17992","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2009","15154","15154","","census at breed level","283","14871","14871","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2010","13375","13375","","census at breed level","284","13091","13091","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2011","9777","9777","","census at breed level","152","9625","9625","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2012","10974","10974","","census at breed level","250","10724","10724","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2013","10324","10324","","census at breed level","249","10075","10075","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2014","8897","8897","","census at breed level","208","8689","8689","","","","","","","","28 Apr 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2015","7528","7528","","","181","7347","7347","","","","","","","","13 Oct 2016","International"
"Germany","DEU","Pig","Deutsche Landrasse","2016","7246","7246","","census at breed level","197","7049","7049","","","","","","","","21 Jul 2017","International"
"Germany","DEU","Pig","Deutsche Landrasse","2017","7577","7577","","census at breed level","192","7385","7385","","","","","","","","1 Feb 2019","International"
"Germany","DEU","Pig","Deutsche Landrasse","2018","6181","6181","","census at breed level","153","6028","6028","","","","","","","","31 Jan 2020","International"
"Germany","DEU","Pig","Deutsche Landrasse","2019","6455","6455","","census at breed level","156","6299","6299","","","","","","","","1-Feb-2021","International"
"Germany","DEU","Pig","Deutsche Landrasse","2020","6371","6371","","census at breed level","207","6164","6164","","","","","","","","28-Jan-2022","International"
"Germany","DEU","Pig","Deutsche Landrasse","2021","5398","5398","","census at breed level","188","5210","5210","","","","","","","","1/2/2023","International"
"Germany","DEU","Pig","Deutsche Landrasse","2022","4656","4656","","census at breed level","134","4522","4522","","","","","","","","31/1/2024","International"
"Germany","DEU","Pig","Deutsche Landrasse B","1997","456","456","","census at breed level","104","352","352","","","","","","","","28 Apr 2016","Local"
"Germany","DEU","Pig","Deutsche Landrasse B","1998","332","332","","census at breed level","71","261","261","","","","","","","","28 Apr 2016","Local"
"Germany","DEU","Pig","Deutsche Landrasse B","1999","297","297","","census at breed level","51","246","246","","","","","","","","28 Apr 2016","Local"
"Germany","DEU","Pig","Deutsche Landrasse B","2000","263","263","","census at breed level","29","234","234","","","","","","","","28 Apr 2016","Local"
