"Country","ISO3","Specie","Breed/Most common name","Year","Population min","Population max","Trend","Population figured based on","Breeding male","Breeding female","Females registered in herdbooks","Females bred pure","Herds","Herds size (avg)","AI used","Male in AI","In situ conservation programmes in place","Reliability","Last update","Geographical classification"
"Morocco","MAR","Cattle","Holstein","2000","1527","","unknown","","","","","","","","","","","unknown","28 Feb 2006","International"
"Morocco","MAR","Cattle","Holstein","2018","1000000","1000000","increasing","","","","","","","","yes","32","yes","reliable","9 Feb 2021","International"
"Morocco","MAR","Cattle","Holstein","2019","1000000","1000000","increasing","census at species level","","","","","","","yes","32","yes","reliable","9 Feb 2021","International"
"Morocco","MAR","Cattle","Montbéliard","2000","19374","19374","unknown","","","","","","","","","","","unknown","28 Feb 2006","International"
"Morocco","MAR","Cattle","Montbéliard","2018","20000","20000","","","","","","","","","","","","","29 Jan 2020","International"
"Morocco","MAR","Cattle","Montbéliard","2020","25000","25000","increasing","census at species level","","","","","","","yes","4","yes","","9 Feb 2021","International"
"Morocco","MAR","Cattle","Santa Gertrudis","2004","5000","","unknown","","","","","","","","","","","unknown","28 Feb 2006","International"
"Morocco","MAR","Cattle","Santa Gertrudis","2018","5500","5500","","","","","","","","","","","","","29 Jan 2020","International"
"Morocco","MAR","Cattle","Santa Gertrudis","2019","5000","10000","stable","","200","5000","","5000","1","5000","","","","","22 Feb 2021","International"
"Morocco","MAR","Cattle","Tarentaise","2000","301","301","unknown","","","","","","","","","","","unknown","28 Feb 2006","International"
"Morocco","MAR","Cattle","Tarentaise","2018","150","150","","","","","","","","","","","","","29 Jan 2020","International"
"Morocco","MAR","Cattle","Tidili","2003","15000","15000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Morocco","MAR","Cattle","Tidili","2018","20000","20000","","","","","","","","","","","","","29 Jan 2020","Local"
"Morocco","MAR","Cattle","Tidili","2020","20000","20000","","","","","","","","","","","","","9 Feb 2021","Local"
"Morocco","MAR","Cattle","limousine","2018","200","200","","","","","","","","","","","","","30 Jan 2020","Local"
"Republic of Moldova","MDA","Cattle","Baltat cu negru moldovenesc","1994","700000","700000","decreasing","","700","350000","","50","","","yes","400","","unknown","28 Feb 2006","International"
"Republic of Moldova","MDA","Cattle","Baltat cu negru moldovenesc","2012","1541","1541","","","","","","","","","","","","","27 Sep 2012","International"
"Republic of Moldova","MDA","Cattle","Black Lemming","2002","389500","389500","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Republic of Moldova","MDA","Cattle","Moldavian Red Steppe","1994","25100","","decreasing","","100","25000","","","","","","","","unknown","28 Feb 2006","Local"
"Republic of Moldova","MDA","Cattle","Moldavian Red Steppe","2002","3600","3600","unknown","","","","","100","","","","","","unknown","28 Feb 2006","Local"
"Republic of Moldova","MDA","Cattle","Moldavian Simmental","1994","50000","50000","decreasing","","100","25000","","","","","","","","unknown","28 Feb 2006","Local"
"Republic of Moldova","MDA","Cattle","Moldavian Simmental","2002","4300","4300","unknown","","","","","100","","","","","","unknown","28 Feb 2006","Local"
"Republic of Moldova","MDA","Cattle","Moldovian Estonian Red","1994","400","400","decreasing","","2","200","","90","","","yes","2","","unknown","28 Feb 2006","Local"
"Republic of Moldova","MDA","Cattle","Moldovian Estonian Red","1995","0","0","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Madagascar","MDG","Cattle","Baria","1983","100","1000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Madagascar","MDG","Cattle","Baria","2003","300","300","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Madagascar","MDG","Cattle","Brahman","1999","100","100","unknown","","","","","","","","","","","unknown","28 Feb 2006","International"
"Madagascar","MDG","Cattle","Madagascar Zebu","1994","8500000","8500000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Madagascar","MDG","Cattle","Manjan'i Boina","1999","300","300","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Madagascar","MDG","Cattle","Rana","1989","40000","40000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Madagascar","MDG","Cattle","Renitelo","1989","100","1000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Mexico","MEX","Cattle","AFS","2010","950","1050","stable","census at breed level","200","500","380","100","8","350","yes","7","","reliable","19 Oct 2010","Local"
"Mexico","MEX","Cattle","Angus","2010","5000","7000","increasing","survey at species level","800","3500","3000","100","125","50","yes","60","","reliable","18 Oct 2010","International"
"Mexico","MEX","Cattle","Angus","2016","40407","40407","increasing","census at breed level","14117","18193","18193","100","201","185","yes","","yes","very reliable","20 Feb 2018","International"
"Mexico","MEX","Cattle","Balancer","2010","2500","3000","increasing","census at breed level","300","2500","300","100","35","115","yes","","","reliable","10 Nov 2010","Local"
"Mexico","MEX","Cattle","Beefmaster","2010","55200","55500","increasing","census at breed level","","","","","","","yes","","","","24 Sep 2010","International"
"Mexico","MEX","Cattle","Beefmaster","2016","97650","97650","increasing","census at breed level","39894","57756","57756","100","401","243","yes","","yes","very reliable","2/12/2022","International"
"Mexico","MEX","Cattle","Beefmaster","2021","132048","132048","increasing","established animal registration system","81765","50280","50280","100","550","240","yes","57","no","very reliable","2/12/2022","International"
"Mexico","MEX","Cattle","Belmont Red","2010","54","60","stable","census at breed level","4","25","15","100","","","yes","2","","reliable","19 Oct 2010","International"
"Mexico","MEX","Cattle","Braford","2018","3160","3160","stable","census at breed level","660","2500","2500","100","20","125","","","","","8 Jan 2019","International"
"Mexico","MEX","Cattle","Brahman","2022","165300","165300","increasing","established animal registration system","60300","105000","93000","93000","578","90","yes","200","no","reliable","25/1/2023","International"
"Mexico","MEX","Cattle","Brangus","2010","20328","22000","increasing","census at breed level","7830","12498","12498","100","81","290","yes","230","","reliable","21 Oct 2010","International"
"Mexico","MEX","Cattle","Brangus","2018","37640","37640","increasing","census at breed level","3925","33715","33715","100","275","136","yes","","","very reliable","8 Jan 2019","International"
"Mexico","MEX","Cattle","Charbray","2016","8088","8088","increasing","census at breed level","2493","5595","5595","100","91","87","yes","30","yes","very reliable","22 Jun 2018","International"
"Mexico","MEX","Cattle","Charolais","2010","127845","127900","increasing","survey at breed level","18148","19995","16734","100","255","65","yes","312","yes","reliable","18 Oct 2010","International"
"Mexico","MEX","Cattle","Charolais","2016","92260","92260","increasing","census at breed level","31184","61076","61076","100","432","200","yes","","","very reliable","20 Jun 2018","International"
"Mexico","MEX","Cattle","Chianina","2018","4460","4460","stable","census at breed level","2007","2453","2453","100","18","247","yes","","","very reliable","8 Jan 2019","International"
"Mexico","MEX","Cattle","Criollo Lechero Tropical","2010","1200","2000","increasing","survey at breed level","55","1044","1044","100","10","","yes","8","","","8 Jan 2019","Regional"
"Mexico","MEX","Cattle","Criollo de la Sierra Madre Occidental","2002","9000","9000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Mexico","MEX","Cattle","Criollo del Golfo","2002","100","1000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Mexico","MEX","Cattle","Criollo del desierto de Baja California","2002","78000","78000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Mexico","MEX","Cattle","Droughtmaster","2016","5790","5790","increasing","census at breed level","652","3796","3796","100","28","213","","","","very reliable","21 Feb 2018","International"
"Mexico","MEX","Cattle","Frijolillo","1986","5000","5000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Mexico","MEX","Cattle","Gelbrah","2010","1600","2700","increasing","census at breed level","140","1400","500","100","35","75","yes","","","reliable","27 Oct 2010","Local"
"Mexico","MEX","Cattle","Gelbvieh","2010","3000","4000","increasing","census at breed level","300","3000","1000","100","35","120","yes","","","reliable","27 Oct 2010","International"
"Mexico","MEX","Cattle","Guzerat","2022","5312","5312","stable","established animal registration system","1816","2526","2526","2526","83","60","yes","30","no","reliable","26/1/2023","International"
"Mexico","MEX","Cattle","Gyr","2022","17685","17685","increasing","established animal registration system","6922","10763","10763","10763","110","90","yes","60","no","","30/1/2023","International"
"Mexico","MEX","Cattle","Hereford","2022","3362","3362","stable","established animal registration system","713","826","826","826","53","60","yes","85","no","very reliable","7/2/2023","International"
"Mexico","MEX","Cattle","Indubrasil","2022","4120","4120","increasing","established animal registration system","1348","2492","2492","2492","30","89","yes","20","no","reliable","26/1/2023","International"
"Mexico","MEX","Cattle","Jersey","2016","4865","4865","stable","census at breed level","80","4785","4335","100","31","156","yes","","","very reliable","21 Feb 2018","International"
"Mexico","MEX","Cattle","Jersey","2018","10698","10698","increasing","census at breed level","437","10252","10252","100","31","345","yes","","","","8 Jan 2019","International"
"Mexico","MEX","Cattle","Lidia","2016","27621","227621","stable","census at breed level","10998","16623","16623","100","260","106","no","","","very reliable","8 Jan 2019","Local"
"Mexico","MEX","Cattle","Lidia","2018","27786","27786","stable","census at breed level","11087","16699","16699","100","260","107","no","","","very reliable","8 Jan 2019","Local"
"Mexico","MEX","Cattle","Limousin","2022","5040","5040","stable","established animal registration system","766","4274","4274","4274","63","80","yes","98","no","very reliable","14/2/2023","International"
"Mexico","MEX","Cattle","Mashona","2010","65","75","stable","census at breed level","5","60","25","100","3","20","yes","23","","reliable","20 Oct 2010","International"
"Mexico","MEX","Cattle","Nelore","2022","15228","15228","increasing","established animal registration system","4325","8911","8911","8911","70","150","yes","50","no","","26/1/2023","International"
"Mexico","MEX","Cattle","Salers","2018","2135","2135","stable","census at breed level","501","1634","1634","100","13","164","yes","","","very reliable","8 Jan 2019","International"
"Mexico","MEX","Cattle","Santa Gertrudis","2010","3500","4000","stable","","850","2567","2567","100","25","100","yes","10","","reliable","14 Oct 2010","International"
"Mexico","MEX","Cattle","Santa Gertrudis","2017","3687","3687","stable","census at breed level","933","2754","2754","100","12","307","","","","reliable","8 Jan 2019","International"
"Mexico","MEX","Cattle","Sardo Negro","2022","28114","28114","increasing","established animal registration system","10352","17762","17762","17762","140","80","yes","60","no","reliable","30/1/2023","Regional"
